,region,price,total_area,kitchen_area,living_area,rooms_count,floor,floors_number,isСomplete,house_material,balcony,passenger_elevator,is_apartments,is_auction,locate,is_metro,m_minute,m_type
1357,spb,7500000,50.3,7.6,31.2,2,1,9,1,panel,0,1,0,1,Евро,1,10,walk
1358,spb,7999999,61.35,20.6,30.675,3,16,24,0,monolith,0,1,1,1,Евро,1,10,walk
1359,spb,8405650,52.7,14.2,24.8,2,16,25,0,monolith,0,1,0,0,Евро,1,10,walk
1360,spb,9199000,19.4,2.5,10.0,1,3,8,0,monolith,0,1,1,1,Евро,1,10,walk
1361,spb,9812050,63.1,17.8,35.2,3,4,22,0,panel,0,1,0,0,Евро,1,10,walk
1362,spb,10300004,41.12,17.7,12.1,1,1,12,0,monolithBrick,0,0,0,0,Евро,1,10,walk
1363,spb,10838061,74.18,14.836000000000002,37.09,3,12,14,0,monolithBrick,0,1,1,0,Евро,0,0,NO
1364,spb,10950148,49.2,16.0,22.1,2,7,12,0,monolithBrick,0,1,0,0,Евро,1,10,walk
1365,spb,11407975,46.85,16.5,21.5,2,3,23,0,monolith,0,1,0,0,Евро,1,10,walk
1366,spb,11651997,38.57,14.0,14.7,1,17,17,0,monolith,0,1,0,0,Евро,1,10,walk
1367,spb,12255000,57.7,6.0,30.9,3,6,10,1,panel,0,1,0,1,Евро,1,10,walk
1368,spb,12250000,37.6,10.8,15.9,1,4,8,0,monolith,0,1,0,1,Евро,1,10,walk
1369,spb,12409190,76.13,15.225999999999999,44.5,3,1,4,0,monolithBrick,0,1,0,0,Евро,1,10,walk
1371,spb,13556400,52.14,10.428,26.07,2,11,12,0,monolith,0,9,1,0,Евро,1,10,walk
1372,spb,13850365,56.96,13.3,29.9,2,14,18,0,monolithBrick,0,8,0,0,Евро,1,10,walk
1374,spb,14200000,93.1,12.6,63.1,4,7,18,1,panel,0,2,0,1,Евро,1,10,walk
1375,spb,16300865,59.99,18.1,28.3,2,8,12,0,monolithBrick,0,8,0,0,Евро,1,10,walk
1376,spb,16999000,31.4,12.2,10.5,1,2,8,0,monolith,0,1,1,1,Евро,1,10,walk
1377,spb,17000000,62.5,10.4,33.1,2,4,13,1,monolith,0,1,0,1,Евро,1,10,walk
1378,spb,17500000,75.1,15.0,39.0,2,14,17,1,monolithBrick,0,1,0,1,Евро,1,10,walk
1379,spb,18150037,82.32,18.1,42.3,3,5,23,0,monolithBrick,0,12,0,0,Евро,1,10,walk
1380,spb,18354950,69.5,19.9,35.1,2,13,15,0,monolith,0,1,0,0,Евро,1,10,walk
1381,spb,18585789,80.29,18.1,42.6,3,4,12,0,monolithBrick,0,20,0,0,Евро,1,10,walk
1382,spb,18782050,72.1,18.6,37.4,3,4,12,0,monolith,0,1,0,0,Евро,0,0,NO
1383,spb,18709350,74.9,19.2,37.45,2,5,11,1,monolith,0,1,1,1,Евро,1,10,walk
1384,spb,19400591,90.25,23.0,41.0,3,6,12,0,monolithBrick,0,1,0,0,Евро,1,10,walk
1385,spb,23691840,107.3,8.1,68.5,4,13,14,1,monolith,0,1,0,0,Евро,1,10,walk
1386,spb,24000000,55.0,15.0,30.0,2,13,13,1,monolithBrick,1,1,0,1,Евро,1,10,walk
1387,spb,40000000,157.0,61.0,54.0,3,9,23,1,monolithBrick,1,0,0,0,Евро,1,10,walk
1388,spb,39930000,107.2,27.7,51.9,3,6,8,1,monolithBrick,0,1,0,1,Евро,1,10,walk
1389,spb,39990000,130.0,17.7,74.6,4,3,6,1,brick,0,1,0,1,Евро,1,10,walk
1390,spb,54900000,67.6,20.0,29.0,2,6,7,1,monolithBrick,0,0,1,1,Евро,0,0,NO
1391,spb,59000000,159.1,55.0,59.0,3,4,10,1,monolithBrick,0,0,0,1,Евро,1,10,walk
1392,spb,96000000,150.0,50.0,48.0,3,3,10,1,monolith,0,0,0,1,Евро,1,10,walk
1393,spb,98241600,204.67,42.4,123.5,4,3,8,0,monolithBrick,0,12,0,0,Евро,1,10,walk
1394,spb,118000000,238.0,56.0,87.0,4,3,7,1,monolithBrick,0,0,0,1,Евро,0,0,NO
1395,spb,134000000,133.8,19.6,70.0,3,4,7,1,monolithBrick,0,0,0,1,Евро,0,0,NO
1396,spb,290000000,442.0,26.3,115.0,6,1,3,1,brick,0,1,1,1,Евро,1,10,walk
1397,spb,346050000,307.85,47.0,98.0,6,4,4,1,monolithBrick,0,1,1,1,Евро,1,10,walk
1398,spb,3747975,19.25,5.0,8.0,1,1,21,1,monolith,0,1,0,0,Евро,1,10,walk
1399,spb,3988748,21.99,5.0,9.5,1,2,5,0,monolith,0,1,0,0,Евро,1,10,walk
1400,spb,4020050,20.5,5.4,10.0,1,14,25,1,monolith,0,1,0,0,Евро,1,10,walk
1401,spb,4300000,28.7,5.74,20.2,1,27,27,1,monolithBrick,0,1,0,1,Евро,1,10,walk
1402,spb,4600144,24.22,4.844,18.1,1,4,5,0,monolithBrick,0,1,0,0,Евро,1,10,walk
1403,spb,4950000,23.87,4.774,11.935,1,2,4,0,brick,0,1,0,1,Евро,1,10,walk
1404,spb,4950000,26.84,5.368,13.42,1,2,4,0,brick,0,1,0,1,Евро,1,10,walk
1405,spb,5196620,20.54,5.1,10.0,1,9,23,0,monolith,0,1,0,0,Евро,1,10,walk
1406,spb,5200000,26.9,4.6,15.0,1,5,5,1,monolith,1,1,0,1,Евро,1,10,walk
1407,spb,5416800,22.57,4.514,11.285,1,3,12,0,monolith,0,9,1,0,Евро,1,10,walk
1408,spb,5958180,35.14,7.0280000000000005,11.8,1,1,4,0,monolithBrick,0,1,0,0,Евро,1,10,walk
1409,spb,6000118,24.06,4.812,18.0,1,2,15,0,monolithBrick,0,5,0,0,Евро,1,10,walk
1410,spb,6200188,26.36,5.272,19.6,1,2,9,0,monolithBrick,0,0,0,0,Евро,1,10,walk
1411,spb,6610553,31.15,5.0,21.2,1,13,14,0,monolith,0,1,1,0,Евро,1,10,walk
1412,spb,6616287,25.31,5.062,14.8,1,5,12,0,monolithBrick,0,20,0,0,Евро,1,10,walk
1413,spb,6790000,33.0,6.6000000000000005,27.1,1,5,6,0,brick,0,0,0,1,Евро,1,10,walk
1414,spb,6800136,22.7,4.54,16.4,1,12,12,0,monolithBrick,0,1,0,0,Евро,0,0,NO
1415,spb,7700265,34.8,17.3,10.0,1,7,12,0,monolithBrick,0,1,0,0,Евро,1,10,walk
1416,spb,7890000,28.7,5.0,18.7,1,6,10,1,monolith,0,2,0,0,Евро,1,10,walk
1417,spb,7928990,34.03,16.5,11.8,1,4,23,0,monolith,0,1,0,0,Евро,1,10,walk
1418,spb,7930780,31.6,5.6,15.8,1,20,25,1,monolith,1,0,0,0,Евро,1,10,walk
1419,spb,8121574,45.54,9.7,22.6,2,1,5,0,monolith,0,1,0,0,Евро,1,10,walk
1420,spb,8300114,40.01,17.3,14.0,1,4,5,0,monolithBrick,0,1,0,0,Евро,1,10,walk
1421,spb,8300000,40.4,7.8,19.0,1,7,17,1,brick,1,1,0,1,Евро,1,10,walk
1422,spb,8550167,32.12,10.3,14.0,1,11,12,0,monolithBrick,0,0,0,0,Евро,1,10,walk
1423,spb,8550163,31.53,10.0,14.1,1,17,17,0,monolithBrick,0,7,0,0,Евро,1,10,walk
1424,spb,8750000,37.7,9.6,19.6,1,9,11,1,brick,1,1,0,1,Евро,1,10,walk
1425,spb,8900000,37.7,10.0,14.7,1,19,24,1,monolith,0,3,0,1,Евро,1,10,walk
1426,spb,9014250,35.7,16.7,10.7,1,8,12,0,monolith,0,1,0,0,Евро,0,0,NO
1427,spb,9200000,37.1,14.7,10.4,1,20,20,1,monolith,0,3,0,1,Евро,1,10,walk
1428,spb,9303400,51.4,18.2,21.8,2,12,20,0,monolith,0,0,0,0,Евро,1,10,walk
1429,spb,9300000,48.0,7.5,27.3,2,5,12,1,brick,1,2,0,1,Евро,1,10,walk
1430,spb,9500000,46.2,9.3,21.4,1,7,8,1,brick,1,1,0,1,Евро,1,10,walk
1431,spb,9872240,41.48,8.296,20.74,1,5,5,0,monolithBrick,1,3,0,0,Евро,1,10,walk
1432,spb,9972950,59.54,16.2,34.0,3,15,19,0,monolith,0,1,0,0,Евро,1,10,walk
1433,spb,10137820,55.0,11.0,25.1,2,3,15,0,brick,0,0,1,0,Евро,1,10,walk
1434,spb,10202000,47.51,10.5,24.3,2,1,5,0,monolithBrick,0,1,0,0,Евро,1,10,walk
1435,spb,10300000,59.8,6.0,40.0,3,6,9,1,panel,1,1,0,1,Евро,1,10,walk
1436,spb,10450145,38.58,17.1,13.6,1,6,11,0,monolithBrick,0,1,0,0,Евро,0,0,NO
1437,spb,10500045,52.75,17.1,23.0,2,4,5,0,monolithBrick,0,1,0,0,Евро,1,10,walk
1438,spb,10641358,40.72,17.8,13.4,1,3,12,0,monolithBrick,0,0,0,0,Евро,1,10,walk
1439,spb,10550000,69.1,7.1,51.4,3,1,4,1,brick,0,1,0,1,Евро,1,10,walk
1440,spb,10845900,63.41,13.5,27.5,2,1,5,1,panel,0,1,0,0,Евро,1,10,walk
1441,spb,11000000,38.0,10.1,14.7,1,9,10,1,monolith,0,1,0,1,Евро,1,10,walk
1442,spb,11700000,37.3,20.9,10.0,1,8,8,1,monolith,0,1,0,1,Евро,1,10,walk
1443,spb,11800339,61.8,17.0,23.2,2,1,4,0,monolith,0,1,0,0,Евро,1,10,walk
1444,spb,12450000,59.4,11.0,33.3,2,2,10,0,panel,0,1,0,1,Евро,1,10,walk
1445,spb,12400000,70.6,10.1,43.1,3,9,27,1,monolith,0,3,0,1,Евро,1,10,walk
1446,spb,12500000,56.8,9.1,36.3,2,5,6,1,brick,1,1,0,1,Евро,1,10,walk
1447,spb,12900000,72.2,7.7,43.3,3,1,9,1,panel,0,1,0,1,Евро,1,10,walk
1448,spb,12900000,55.0,11.0,37.9,3,3,5,1,brick,0,1,0,1,Евро,1,10,walk
1449,spb,13690008,77.04,17.2,39.9,3,4,5,0,monolith,0,1,0,0,Евро,1,10,walk
1450,spb,13900589,81.76,18.1,45.7,3,1,5,0,monolithBrick,0,6,0,0,Евро,1,10,walk
1451,spb,14500000,69.0,17.0,36.0,2,2,5,1,brick,0,1,0,1,Евро,1,10,walk
1452,spb,14700000,78.1,14.8,46.1,3,1,12,1,panel,0,1,0,1,Евро,1,10,walk
1453,spb,14950000,64.86,14.5,34.0,2,2,7,1,monolith,1,0,0,0,Евро,1,10,walk
1454,spb,15400000,56.0,19.9,17.1,2,7,14,1,monolith,0,1,0,1,Евро,1,10,walk
1455,spb,15550000,51.13,13.5,23.0,2,12,14,1,monolith,0,1,0,1,Евро,1,10,walk
1456,spb,16600000,65.5,19.0,30.6,2,11,18,1,brick,0,1,0,1,Евро,1,10,walk
1457,spb,17051000,57.8,26.6,13.4,2,12,14,1,monolith,0,1,0,1,Евро,1,10,walk
1458,spb,18034273,85.43,19.1,44.4,3,3,25,0,monolith,0,0,0,0,Евро,1,10,walk
1459,spb,17990000,64.2,11.6,35.3,2,5,15,1,monolithBrick,0,0,0,1,Евро,1,10,walk
1460,spb,18400268,83.5,19.0,41.9,3,5,12,0,monolithBrick,0,0,0,0,Евро,1,10,walk
1461,spb,19716000,98.28,26.3,47.3,3,2,5,0,monolithBrick,0,1,0,0,Евро,1,10,walk
1462,spb,19855700,90.5,17.5,55.8,3,5,15,0,monolith,0,1,0,0,Евро,1,10,walk
1463,spb,20163330,83.7,20.6,48.9,3,9,19,0,monolith,0,1,0,0,Евро,1,10,walk
1464,spb,22200000,74.0,15.5,37.9,2,4,10,1,brick,0,0,0,1,Евро,1,10,walk
1465,spb,22900000,83.2,15.4,36.3,2,4,5,1,brick,0,1,0,1,Евро,1,10,walk
1466,spb,23947200,83.15,25.6,37.4,2,15,23,0,monolithBrick,0,0,0,0,Евро,0,0,NO
1467,spb,27092681,116.93,21.4,52.2,4,25,25,0,monolith,0,0,0,0,Евро,1,10,walk
1468,spb,28729170,104.66,24.2,46.6,3,18,23,0,monolithBrick,0,0,0,0,Евро,0,0,NO
1469,spb,29700000,114.7,13.0,76.0,4,5,20,1,monolith,0,2,0,1,Евро,1,10,walk
1470,spb,31900000,73.0,14.3,34.9,2,5,8,0,monolithBrick,0,0,0,1,Евро,1,10,walk
1471,spb,35165000,140.66,26.4,66.7,4,4,23,0,monolithBrick,0,0,0,0,Евро,0,0,NO
1472,spb,39950000,71.3,26.4,28.4,2,3,5,1,monolith,0,1,1,1,Евро,0,0,NO
1473,spb,51000000,159.4,34.0,74.0,4,23,23,1,monolithBrick,1,0,0,0,Евро,1,10,walk
1474,spb,101990000,212.3,20.3,142.0,4,5,8,1,monolithBrick,0,1,0,1,Евро,0,0,NO
1475,spb,3726200,23.07,4.614,14.9,1,2,6,0,monolithBrick,0,1,0,0,Евро,1,10,walk
1476,spb,3900000,21.0,4.2,15.2,1,11,11,1,monolithBrick,0,1,0,1,Евро,0,0,NO
1477,spb,4190000,22.69,4.538,11.345,1,1,6,1,brick,0,1,0,1,Евро,1,10,walk
1478,spb,4250074,24.43,4.886,18.0,1,1,4,0,monolithBrick,0,1,0,0,Евро,1,10,walk
1479,spb,4299000,24.6,4.920000000000001,12.3,1,8,14,1,monolith,1,0,0,1,Евро,1,10,walk
1480,spb,4400000,22.0,4.4,17.0,1,6,11,1,monolith,0,2,0,1,Евро,0,0,NO
1481,spb,4550000,40.4,10.0,20.2,1,9,11,1,panel,0,1,0,1,Евро,1,10,walk
1482,spb,4550000,24.2,4.84,12.1,1,9,17,1,monolith,1,1,0,1,Евро,1,10,walk
1483,spb,4600000,24.6,5.0,12.0,1,4,12,0,monolith,0,1,0,1,Евро,0,0,NO
1484,spb,4670000,22.4,3.5,14.5,1,3,26,1,brick,0,2,0,1,Евро,1,10,walk
1485,spb,4796550,32.3,16.1,10.2,1,1,22,0,panel,0,1,0,0,Евро,1,10,walk
1486,spb,4799000,27.9,5.0,17.9,1,14,15,0,monolithBrick,0,1,1,1,Евро,0,0,NO
1487,spb,4821250,27.35,9.7,9.3,1,2,6,0,monolithBrick,0,1,0,0,Евро,1,10,walk
1488,spb,4800000,18.06,4.0,8.0,1,23,25,1,monolith,0,1,0,1,Евро,1,10,walk
1489,spb,4900000,24.57,5.0,11.1,1,2,12,1,monolith,0,2,1,0,Евро,1,10,walk
1490,spb,4970000,30.8,15.5,10.0,1,21,25,1,panel,0,0,0,1,Евро,1,10,walk
1491,spb,4950000,23.7,4.74,17.1,1,1,19,1,panel,0,2,0,1,Евро,1,10,walk
1492,spb,5048850,34.7,16.1,12.6,1,1,22,0,panel,0,1,0,0,Евро,1,10,walk
1493,spb,5332010,26.22,5.244,12.6,1,3,4,0,monolithBrick,0,1,0,0,Евро,1,10,walk
1494,spb,5350000,17.95,3.59,8.975,1,1,5,1,brick,0,1,0,1,Евро,1,10,walk
1495,spb,5454366,26.9,5.38,12.2,1,2,15,0,brick,0,0,1,0,Евро,1,10,walk
1496,spb,5689710,32.42,15.0,11.3,1,15,25,1,monolith,0,1,0,0,Евро,1,10,walk
1497,spb,5650000,18.2,3.64,9.1,1,2,5,1,brick,0,1,0,1,Евро,1,10,walk
1498,spb,5790000,19.96,3.9920000000000004,9.98,1,1,5,1,brick,0,1,0,1,Евро,1,10,walk
1499,spb,5900000,32.3,6.3,17.7,1,6,9,1,panel,0,1,0,1,Евро,1,10,walk
1500,spb,5900000,31.0,6.2,18.1,1,5,5,1,panel,1,1,0,1,Евро,1,10,walk
1501,spb,6109150,35.97,6.5,13.7,1,3,5,1,panel,1,1,0,0,Евро,1,10,walk
1502,spb,6200000,23.0,5.0,13.0,1,8,20,1,monolith,1,2,0,1,Евро,1,10,walk
1503,spb,6200000,31.1,8.2,15.5,1,3,9,0,panel,0,1,0,1,Евро,1,10,walk
1504,spb,6250000,38.8,10.0,20.0,1,6,16,0,panel,0,1,0,1,Евро,1,10,walk
1505,spb,6200000,53.7,10.2,30.4,2,2,13,1,panel,1,1,0,1,Евро,1,10,walk
1506,spb,6300000,34.5,7.0,16.7,1,5,12,1,panel,0,2,0,1,Евро,1,10,walk
1507,spb,6400000,38.6,12.0,19.3,1,8,29,1,monolithBrick,0,3,0,1,Евро,1,10,walk
1508,spb,6400000,49.1,5.3,37.1,4,3,5,1,panel,0,1,0,1,Евро,1,10,walk
1509,spb,6500000,41.9,12.0,20.95,1,3,14,1,monolith,1,1,0,1,Евро,1,10,walk
1510,spb,6500000,46.1,6.3,29.1,2,3,9,0,panel,0,1,0,1,Евро,1,10,walk
1511,spb,6600000,43.0,5.2,28.1,2,5,5,1,brick,1,1,0,1,Евро,1,10,walk
1512,spb,6600000,26.0,5.2,20.0,1,13,15,0,monolith,0,2,1,1,Евро,1,10,walk
1513,spb,6700000,34.0,7.5,18.0,1,4,18,1,brick,1,1,0,1,Евро,1,10,walk
1514,spb,6891747,30.15,10.1,13.2,1,9,13,0,monolithBrick,0,1,1,0,Евро,1,10,walk
1515,spb,6999000,23.74,4.748,15.0,1,4,5,0,monolith,1,1,1,1,Евро,1,10,walk
1516,spb,6999000,32.2,5.0,20.0,1,3,5,1,brick,0,0,0,1,Евро,1,10,walk
1517,spb,7000000,34.42,15.8,10.5,1,3,5,0,monolithBrick,0,1,0,1,Евро,1,10,walk
1518,spb,7000000,34.3,8.1,18.2,1,11,15,1,brick,0,3,0,1,Евро,1,10,walk
1519,spb,7000000,26.8,5.36,13.4,1,3,6,1,brick,0,1,0,1,Евро,1,10,walk
1520,spb,7150177,39.1,17.1,12.0,1,3,4,0,monolith,0,1,0,0,Евро,1,10,walk
1521,spb,7200000,39.98,11.1,17.8,1,18,26,1,monolith,0,3,0,1,Евро,1,10,walk
1522,spb,7200000,29.0,6.0,17.0,1,3,7,1,brick,0,1,0,1,Евро,1,10,walk
1523,spb,7250000,23.9,4.78,11.95,1,9,13,0,monolith,0,0,1,0,Евро,1,10,walk
1524,spb,7434350,42.86,10.0,14.2,1,1,5,1,panel,0,1,0,0,Евро,1,10,walk
1525,spb,7400000,60.7,10.0,34.9,2,5,10,0,panel,0,1,0,1,Евро,0,0,NO
1526,spb,7470200,46.47,10.1,23.0,2,2,6,0,monolithBrick,0,1,0,0,Евро,1,10,walk
1527,spb,7500000,61.7,6.0,45.9,3,3,5,1,brick,1,1,0,1,Евро,0,0,NO
1528,spb,7590000,38.6,9.8,18.8,1,11,17,1,brick,1,2,0,1,Евро,1,10,walk
1529,spb,7800000,48.1,7.4,28.2,2,9,16,1,brick,1,1,0,1,Евро,1,10,walk
1530,spb,7800000,59.7,6.1,43.2,3,8,9,1,panel,1,1,0,1,Евро,1,10,walk
1531,spb,7900000,37.0,12.0,18.0,1,12,14,1,panel,1,4,0,1,Евро,1,10,walk
1532,spb,8000000,58.0,7.0,33.0,2,8,8,1,brick,1,1,0,1,Евро,1,10,walk
1533,spb,8000000,61.2,9.8,35.7,2,10,10,1,panel,1,1,0,1,Евро,1,10,walk
1534,spb,8000000,42.0,14.6,15.1,1,2,11,1,monolith,0,1,0,1,Евро,1,10,walk
1535,spb,8200000,53.0,11.7,27.5,2,14,25,1,monolithBrick,0,0,0,1,Евро,0,0,NO
1536,spb,8164532,39.5,7.9,10.4,1,2,15,0,brick,0,0,1,0,Евро,1,10,walk
1537,spb,8500000,48.8,10.0,24.4,2,1,17,1,brick,0,1,0,1,Евро,1,10,walk
1538,spb,8500000,35.1,9.3,14.4,1,7,16,1,monolith,2,1,0,1,Евро,1,10,walk
1539,spb,8545506,35.82,11.1,15.7,1,5,17,0,monolith,0,2,0,0,Евро,1,10,walk
1540,spb,8500000,54.21,6.7,37.5,3,2,9,1,panel,1,1,0,1,Евро,1,10,walk
1541,spb,8595000,40.0,10.4,22.2,1,7,11,1,block,1,1,0,1,Евро,1,10,walk
1542,spb,8600000,26.0,5.0,16.0,1,10,12,1,monolith,1,1,0,1,Евро,1,10,walk
1543,spb,8700000,28.6,5.1,10.9,1,6,9,0,monolith,0,1,0,1,Евро,1,10,walk
1544,spb,8650744,21.2,4.3,8.4,1,2,9,0,monolith,0,2,0,0,Евро,1,10,walk
1545,spb,8700000,25.07,5.0,14.8,1,3,12,0,monolithBrick,0,1,0,1,Евро,1,10,walk
1546,spb,8814000,33.9,8.5,20.4,1,1,8,0,monolith,0,0,0,0,Евро,1,10,walk
1547,spb,8950000,52.2,5.8,36.3,2,3,4,1,brick,0,1,0,1,Евро,1,10,walk
1548,spb,8950000,38.44,17.6,10.8,1,13,25,1,monolithBrick,1,0,0,1,Евро,1,10,walk
1549,spb,8990000,34.65,10.0,17.0,1,5,14,0,monolithBrick,0,0,0,1,Евро,1,10,walk
1550,spb,8942850,33.0,6.6000000000000005,16.5,1,10,11,1,monolith,0,1,1,1,Евро,1,10,walk
1551,spb,9200000,39.2,11.7,17.7,1,9,12,0,monolithBrick,0,1,0,1,Евро,0,0,NO
1552,spb,9400000,45.9,6.1,29.4,2,4,9,1,panel,0,1,0,1,Евро,1,10,walk
1553,spb,9500000,45.77,23.3,22.885,1,9,14,0,monolith,0,0,0,1,Евро,1,10,walk
1554,spb,9500000,62.4,17.0,40.3,3,7,12,1,panel,1,1,0,1,Евро,1,10,walk
1555,spb,9700000,42.2,9.5,22.0,1,12,24,1,monolithBrick,0,2,0,1,Евро,1,10,walk
1556,spb,9650000,50.3,8.0,28.2,2,6,16,1,brick,0,2,0,1,Евро,1,10,walk
1557,spb,9900000,65.8,17.0,32.8,2,11,17,1,monolith,1,1,0,1,Евро,1,10,walk
1558,spb,9878787,52.2,12.0,30.0,2,3,12,1,panel,0,1,0,1,Евро,1,10,walk
1559,spb,9950000,32.0,8.0,15.0,1,2,9,1,monolith,1,1,0,1,Евро,1,10,walk
1560,spb,9990000,32.0,6.4,27.0,1,6,25,1,monolith,0,2,0,1,Евро,1,10,walk
1561,spb,10000000,75.0,9.2,45.7,3,2,9,1,panel,1,1,0,1,Евро,1,10,walk
1562,spb,9990000,75.2,9.7,45.7,3,7,9,1,panel,1,1,0,1,Евро,1,10,walk
1563,spb,10299000,77.3,10.2,47.8,3,7,10,0,panel,1,1,0,1,Евро,1,10,walk
1564,spb,10500000,52.2,11.7,27.2,2,6,6,1,stalin,1,1,0,1,Евро,1,10,walk
1565,spb,10500000,45.9,7.0,28.5,2,3,9,1,panel,1,1,0,1,Евро,1,10,walk
1566,spb,10990000,73.5,15.7,40.7,3,9,10,0,panel,1,1,0,1,Евро,0,0,NO
1567,spb,10900000,50.7,10.2,27.3,2,4,12,1,brick,0,2,0,1,Евро,1,10,walk
1568,spb,10990000,55.4,8.0,35.0,2,1,5,1,brick,0,1,0,1,Евро,1,10,walk
1569,spb,11000000,52.1,10.0,29.7,2,11,11,1,panel,1,2,0,1,Евро,1,10,walk
1570,spb,11111111,25.47,5.094,17.3,1,2,8,0,monolith,0,1,1,1,Евро,1,10,walk
1571,spb,11110000,84.8,17.7,45.5,3,18,24,1,monolith,1,2,0,1,Евро,1,10,walk
1572,spb,11200000,49.8,9.96,24.9,1,18,20,1,monolith,1,1,0,1,Евро,1,10,walk
1573,spb,11290000,56.0,9.5,30.0,2,6,16,0,brick,1,1,0,1,Евро,1,10,walk
1574,spb,11500000,58.8,12.6,41.2,3,3,4,1,wood,0,1,0,1,Евро,1,10,walk
1575,spb,11500000,31.0,14.4,10.0,1,5,12,1,monolithBrick,0,1,0,1,Евро,1,10,walk
1576,spb,11559999,36.68,14.5,11.5,1,13,18,0,monolithBrick,0,8,0,0,Евро,0,0,NO
1577,spb,11818853,59.51,16.0,28.9,2,2,17,0,monolith,0,2,0,0,Евро,1,10,walk
1578,spb,11999000,59.1,8.7,37.2,2,9,15,0,monolith,0,1,0,1,Евро,0,0,NO
1579,spb,11990000,40.7,13.0,13.3,1,4,14,1,monolithBrick,1,1,0,1,Евро,1,10,walk
1580,spb,11900000,90.0,8.6,57.0,4,1,10,1,panel,0,1,0,1,Евро,1,10,walk
1581,spb,12506400,77.2,10.2,39.9,3,1,25,1,panel,0,1,0,0,Евро,1,10,walk
1582,spb,12699000,100.9,16.0,65.8,4,6,10,0,panel,1,1,0,1,Евро,1,10,walk
1583,spb,12978550,48.7,25.7,11.7,1,2,23,1,monolith,0,1,0,0,Евро,1,10,walk
1584,spb,14000000,63.0,19.3,27.2,2,15,25,1,monolith,0,1,0,1,Евро,1,10,walk
1585,spb,14027173,35.7,15.6,10.4,1,2,10,0,monolith,0,4,0,0,Евро,1,10,walk
1586,spb,14000000,45.6,14.9,16.9,1,10,10,1,monolith,0,1,0,1,Евро,1,10,walk
1587,spb,14000000,77.0,11.3,41.6,3,7,25,1,brick,0,2,0,1,Евро,1,10,walk
1588,spb,14200000,65.3,9.5,30.0,2,20,25,1,panel,1,3,0,1,Евро,1,10,walk
1589,spb,14200000,70.0,9.0,50.0,3,6,6,1,brick,0,1,0,1,Евро,1,10,walk
1590,spb,14400111,75.56,18.2,41.6,3,1,4,0,monolith,0,1,0,0,Евро,1,10,walk
1591,spb,14540585,39.1,9.2,16.3,1,8,10,1,monolithBrick,0,6,0,0,Евро,1,10,walk
1592,spb,14500000,86.3,25.0,48.0,3,13,21,1,monolith,1,1,0,1,Евро,1,10,walk
1593,spb,14800000,78.9,9.6,39.45,3,4,19,1,monolith,3,1,0,1,Евро,1,10,walk
1594,spb,15025000,57.65,12.0,30.3,2,1,12,0,monolith,1,5,0,0,Евро,1,10,walk
1595,spb,15490000,46.57,20.6,12.2,1,4,10,0,monolith,2,1,0,1,Евро,1,10,walk
1596,spb,15500000,84.3,22.3,45.1,3,1,4,1,brick,0,1,0,1,Евро,1,10,walk
1597,spb,15550000,54.0,10.0,30.5,2,1,11,1,monolith,0,2,0,1,Евро,1,10,walk
1598,spb,15800000,73.3,15.6,37.2,2,4,10,1,monolithBrick,0,1,0,1,Евро,1,10,walk
1599,spb,15865920,84.06,14.0,43.5,3,5,5,1,panel,0,1,0,0,Евро,1,10,walk
1600,spb,16500000,33.9,9.2,14.6,1,4,4,1,brick,0,1,0,1,Евро,1,10,walk
1601,spb,16500000,63.0,15.0,26.3,2,1,6,1,panel,1,1,0,1,Евро,1,10,walk
1602,spb,16885331,67.17,12.3,35.2,2,16,25,1,monolith,0,2,0,1,Евро,1,10,walk
1603,spb,16750000,40.3,19.5,12.8,1,8,8,0,monolithBrick,0,0,0,1,Евро,1,10,walk
1604,spb,16700000,43.8,18.4,14.5,1,6,8,0,monolithBrick,0,0,0,1,Евро,1,10,walk
1605,spb,16850000,39.9,11.0,15.0,1,6,7,1,monolithBrick,1,1,0,1,Евро,1,10,walk
1606,spb,18500000,66.8,12.8,32.5,2,7,21,1,monolith,1,2,0,1,Евро,1,10,walk
1607,spb,18900000,58.0,15.4,26.6,2,5,12,1,monolithBrick,0,2,0,1,Евро,1,10,walk
1608,spb,19900000,75.0,11.5,44.0,2,3,17,1,brick,0,2,0,1,Евро,1,10,walk
1609,spb,20187600,85.12,13.4,50.5,3,1,12,0,monolith,0,0,0,0,Евро,1,10,walk
1610,spb,20500000,68.1,9.0,39.2,2,5,6,1,brick,0,1,1,1,Евро,1,10,walk
1611,spb,20494000,134.0,26.0,80.0,4,4,5,1,brick,1,1,0,1,Евро,1,10,walk
1612,spb,21000000,102.6,13.2,50.9,3,9,17,1,brick,1,1,0,1,Евро,1,10,walk
1613,spb,22900000,38.0,12.6,14.3,1,2,7,0,monolith,0,2,0,1,Евро,1,10,walk
1614,spb,23500000,116.72,26.4,57.2,3,4,16,0,monolith,0,0,0,1,Евро,1,10,walk
1615,spb,24099044,91.3,18.26,45.65,3,7,8,1,monolithBrick,0,1,0,0,Евро,1,10,walk
1616,spb,24990000,84.7,25.0,36.7,3,11,12,0,brick,0,1,0,1,Евро,1,10,walk
1617,spb,25000000,104.0,11.8,66.2,4,2,3,1,brick,1,1,0,1,Евро,1,10,walk
